Date,005930,373220,000660,207940,051910,006400,005935,005380,000270,035420
2023-03-14,59000,548000.0,81100,772000.0,705000.0,725000,52000,171000,76300,196000.0
2023-03-15,59800,565000.0,79100,778000.0,721000.0,734000,52300,174300,79600,196400.0
2023-03-16,59900,576000.0,79000,790000.0,730000.0,739000,52000,174000,79100,197100.0
2023-03-17,61300,553000.0,84000,808000.0,702000.0,721000,53600,176600,80200,198000.0
2023-03-20,60200,544000.0,83700,812000.0,683000.0,715000,52500,175100,78000,201500.0
2023-03-21,60300,546000.0,83600,809000.0,677000.0,717000,52300,175800,77700,200500.0
2023-03-22,61100,573000.0,86900,810000.0,703000.0,732000,52600,180300,78900,207000.0
2023-03-23,62300,575000.0,88500,798000.0,712000.0,746000,52700,180500,78400,204000.0
2023-03-24,63000,569000.0,87300,797000.0,690000.0,719000,52800,177700,77600,202500.0
2023-03-27,62100,574000.0,85500,797000.0,698000.0,723000,52400,176100,76000,199300.0
2023-03-28,62900,577000.0,88400,797000.0,704000.0,722000,53000,177100,76900,199500.0
2023-03-29,62700,583000.0,86900,791000.0,705000.0,735000,53300,180400,79500,199100.0
2023-03-30,63200,588000.0,88800,782000.0,696000.0,721000,53400,181200,79400,201000.0
2023-03-31,64000,584000.0,88600,788000.0,712000.0,735000,53900,184500,81000,202000.0
2023-04-03,63100,586000.0,87200,778000.0,712000.0,745000,53800,183600,81200,198200.0
2023-04-04,63600,575000.0,84500,788000.0,722000.0,726000,53700,183800,80100,201000.0
2023-04-05,63900,588000.0,84600,788000.0,732000.0,778000,53800,186700,81300,199200.0
2023-04-06,62300,580000.0,83800,805000.0,716000.0,745000,53100,185100,81000,191900.0
2023-04-07,65000,580000.0,89100,796000.0,714000.0,738000,54800,185100,80100,193400.0
2023-04-10,65700,596000.0,90700,803000.0,750000.0,749000,55800,185900,81000,193000.0
2023-04-11,65900,610000.0,91800,812000.0,806000.0,767000,55300,192100,85000,199900.0
2023-04-12,66000,590000.0,90300,800000.0,775000.0,764000,55600,198200,86100,198000.0
2023-04-13,66100,599000.0,88700,815000.0,802000.0,769000,55000,198900,86600,196400.0
2023-04-14,65100,594000.0,89300,817000.0,802000.0,762000,55200,196100,85300,199000.0
2023-04-17,65300,591000.0,88500,812000.0,805000.0,755000,55700,195000,84500,197000.0
2023-04-18,65600,592000.0,87600,793000.0,825000.0,766000,55700,191400,82700,192800.0
2023-04-19,65500,582000.0,88200,788000.0,790000.0,758000,55500,193600,85400,191400.0
2023-04-20,65300,580000.0,87700,785000.0,800000.0,749000,54800,192500,84100,191600.0
2023-04-21,65700,572000.0,89100,785000.0,771000.0,734000,55700,190400,83300,190300.0
2023-04-24,65200,566000.0,87200,797000.0,767000.0,726000,55200,191900,84700,190000.0
